,Unnamed: 0,imageLink,category,cardName,s3_file_name,s3_link,hue,rgb,lightness,hue2
2048,2048,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8dc35858/images/finished-goods/Pride-and-Happiness-Christmas-Card-for-Grandson-root-429XXO3852_XXO3852_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandson,pride-and-happiness-christmas-card-for-grandson-root-429xxo3852,pride-and-happiness-christmas-card-for-grandson-root-429xxo3852,https://greeting-card-images.s3.amazonaws.com/pride-and-happiness-christmas-card-for-grandson-root-429xxo3852,73.6629798308398,"[246.57584760573226, 246.76022369800768, 245.9536875218455]",96.6105708274222,73.71614301191757
2049,2049,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1e7744b1/images/finished-goods/Snowy-Window-of-Memories-Spanish-Christmas-Card-for-Mother-root-499NXS4336_PV.1.NXS4336.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,snowy-window-of-memories-spanish-christmas-card-for-mother-root-499nxs4336,snowy-window-of-memories-spanish-christmas-card-for-mother-root-499nxs4336,https://greeting-card-images.s3.amazonaws.com/snowy-window-of-memories-spanish-christmas-card-for-mother-root-499nxs4336,73.69609113139711,"[137.20628596724214, 155.12324037184595, 76.57264276228419]",45.43056532041768,73.68566627105291
2050,2050,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw18979148/images/finished-goods/Pink-Flowers-A-Beautiful-Blessing-Birthday-Card-for-Daughter-root-559FBD4162_PV.1.FBD4162.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,pink-flowers-a-beautiful-blessing-birthday-card-for-daughter-root-559fbd4162,pink-flowers-a-beautiful-blessing-birthday-card-for-daughter-root-559fbd4162,https://greeting-card-images.s3.amazonaws.com/pink-flowers-a-beautiful-blessing-birthday-card-for-daughter-root-559fbd4162,73.8182896261757,"[200.62310030395136, 221.6399864910503, 196.9375211077339]",82.07402109780082,111.04806956141314
2051,2051,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe28583b1/images/finished-goods/Across-the-Miles-Grandparents-Day-Card-root-359GP5126_PV.1.GP5126.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandmother,across-the-miles-grandparents-day-card-root-359gp5126,across-the-miles-grandparents-day-card-root-359gp5126,https://greeting-card-images.s3.amazonaws.com/across-the-miles-grandparents-day-card-root-359gp5126,73.82668297261168,"[246.62706565430997, 247.2084859312193, 225.83742742295667]",92.75410065768156,61.63235791999128
2052,2052,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1c70ca5f/images/finished-goods/You-Make-the-World-Brighter-Birthday-Card-for-Sister-root-499FBD1689_PV.1.FBD1689.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Sister,you-make-the-world-brighter-birthday-card-for-sister-root-499fbd1689,you-make-the-world-brighter-birthday-card-for-sister-root-499fbd1689,https://greeting-card-images.s3.amazonaws.com/you-make-the-world-brighter-birthday-card-for-sister-root-499fbd1689,73.83106248532692,"[182.89111857897262, 207.02554008641383, 102.47710033605377]",60.68679223969953,73.85066380621413
2053,2053,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0a5be138/images/finished-goods/Fishing-Pond-Fathers-Day-Card-for-Grandpa_499FD7253_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandfather,fishing-pond-fathers-day-card-for-grandpa,fishing-pond-fathers-day-card-for-grandpa,https://greeting-card-images.s3.amazonaws.com/fishing-pond-fathers-day-card-for-grandpa,74.12742874927741,"[161.92002545608824, 165.1147645311837, 150.55791260076367]",61.89660335920537,73.16798064732367
2054,2054,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw2cca404d/images/finished-goods/Suitcase-Full-of-Money-Funny-Fathers-Day-Card_349ZFD5387_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,suitcase-full-of-money-funny-fathers-day-card,suitcase-full-of-money-funny-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/suitcase-full-of-money-funny-fathers-day-card,74.25445103857551,"[219.69200301772915, 231.64824594492643, 200.22746133534514]",84.6815112314258,82.83121139543672
2055,2055,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6947e0ed/images/finished-goods/Leaf-and-Acorn-First-Fathers-Day-Card_299FD5789_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,leaf-and-acorn-first-fathers-day-card,leaf-and-acorn-first-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/leaf-and-acorn-first-fathers-day-card,74.39107576166082,"[187.8373337410182, 204.1579269224889, 136.11328543036234]",66.71984555938259,74.39107576166082
2056,2056,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwabeb3c23/images/finished-goods/marathons-and-margaritas-funny-birthday-card-for-her-root-349zzb2020_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,marathons-and-margaritas-funny-birthday-card-for-her-root-349zzb2020,marathons-and-margaritas-funny-birthday-card-for-her-root-349zzb2020,https://greeting-card-images.s3.amazonaws.com/marathons-and-margaritas-funny-birthday-card-for-her-root-349zzb2020,74.50812473992825,"[157.83408239700375, 192.1438202247191, 50.24241573033708]",47.52671293236395,74.50714513360874
2057,2057,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3f19870b/images/finished-goods/AllCaps-Lettering-Funny-Birthday-Card_359YYB1183_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Man,allcaps-lettering-funny-birthday-card,allcaps-lettering-funny-birthday-card,https://greeting-card-images.s3.amazonaws.com/allcaps-lettering-funny-birthday-card,74.69938650306716,"[248.49940768319513, 248.6779488915214, 247.7419191064478]",97.33722901920964,71.44458506598961
2058,2058,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd8b5ecdd/images/finished-goods/Happiest-Birthday-Ever-Birthday-Card-for-Daughter-root-499FBD2036_PV.1.FBD2036.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,happiest-birthday-ever-birthday-card-for-daughter-root-499fbd2036,happiest-birthday-ever-birthday-card-for-daughter-root-499fbd2036,https://greeting-card-images.s3.amazonaws.com/happiest-birthday-ever-birthday-card-for-daughter-root-499fbd2036,74.74610340921784,"[233.15754159957058, 235.91205940239757, 224.69511540526034]",90.31513231522705,74.73405485592158
2059,2059,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dweba1a80a/images/finished-goods/Layered-Leaf-Print-Fathers-Day-Card_499IMM7003_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,layered-leaf-print-fathers-day-card,layered-leaf-print-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/layered-leaf-print-fathers-day-card,74.75395230648006,"[177.0336111111111, 205.5677777777778, 89.605]",57.87701525054466,74.76378914690059
2060,2060,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw356c371c/images/finished-goods/Ladybug-Birthday-Card-With-Stickers-for-Granddaughter-root-459HKB4779_PV.1.HKB4779.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,ladybug-birthday-card-with-stickers-for-granddaughter-root-459hkb4779,ladybug-birthday-card-with-stickers-for-granddaughter-root-459hkb4779,https://greeting-card-images.s3.amazonaws.com/ladybug-birthday-card-with-stickers-for-granddaughter-root-459hkb4779,74.8198833547428,"[241.4619208590177, 241.81527142573077, 156.29757407039173]",78.06134225414168,60.247913995096106
2061,2061,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw73f3ea57/images/finished-goods/Tropical-Leaf-Religious-Spanish-Fathers-Day-Card_399FTH2019_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,tropical-leaf-religious-spanish-fathers-day-card,tropical-leaf-religious-spanish-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/tropical-leaf-religious-spanish-fathers-day-card,75.10255799596291,"[90.09558823529412, 125.82741013071896, 53.6203022875817]",35.18582596437268,89.6911118277015
2062,2062,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw210339ec/images/finished-goods/Doodles-Best-Dad-in-the-World-Fathers-Day-Card_200FDV2007_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,doodles-best-dad-in-the-world-fathers-day-card,doodles-best-dad-in-the-world-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/doodles-best-dad-in-the-world-fathers-day-card,75.16129032258023,"[239.5688084687346, 239.71639586410635, 239.56056129985228]",93.97587395371738,116.82464454976196
2063,2063,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw09c5962a/images/finished-goods/Like-a-Dad-You-Stepped-Up-Fathers-Day-Card_529FD7506_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,like-a-dad-you-stepped-up-fathers-day-card,like-a-dad-you-stepped-up-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/like-a-dad-you-stepped-up-fathers-day-card,75.17277681873664,"[103.21610337972167, 125.08747514910537, 38.598210735586484]",32.095232526410165,75.17277681873662
2064,2064,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc9eb5348/images/finished-goods/Another-Year-to-Explore-Birthday-Card-for-Son-root-399MAN2694_PV.1.MAN2694.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Son,another-year-to-explore-birthday-card-for-son-root-399man2694,another-year-to-explore-birthday-card-for-son-root-399man2694,https://greeting-card-images.s3.amazonaws.com/another-year-to-explore-birthday-card-for-son-root-399man2694,75.2290076335878,"[99.54608294930875, 127.41307080016757, 101.39924591537495]",44.50179485283849,123.99001781459295
2065,2065,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf94e5a84/images/finished-goods/Youre-Amazing-Birthday-Card-for-Grandson-root-599HFI1281_HFI1281_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandson,youre-amazing-birthday-card-for-grandson-root-599hfi1281,youre-amazing-birthday-card-for-grandson-root-599hfi1281,https://greeting-card-images.s3.amazonaws.com/youre-amazing-birthday-card-for-grandson-root-599hfi1281,75.24883575333705,"[198.84765897973446, 220.0701607267645, 136.45800139762403]",69.90748276948796,75.22924554321389
2066,2066,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe4429b29/images/finished-goods/Youre-a-Blessing--Birthday-Card-Brother_399CEY1182_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Brother,youre-a-blessing--birthday-card-brother,youre-a-blessing--birthday-card-brother,https://greeting-card-images.s3.amazonaws.com/youre-a-blessing--birthday-card-brother,75.4960487387107,"[215.92529926335175, 221.99838858195213, 198.26622928176795]",82.40482703210198,75.35407522370689
2067,2067,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb4659ab9/images/finished-goods/Fancy-Butterfly-Birthday-Card-for-Daughter-root-699FBD1129_FBD1129_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,fancy-butterfly-birthday-card-for-daughter-root-699fbd1129,fancy-butterfly-birthday-card-for-daughter-root-699fbd1129,https://greeting-card-images.s3.amazonaws.com/fancy-butterfly-birthday-card-for-daughter-root-699fbd1129,75.5705536756005,"[221.71164423639556, 236.32837916910475, 180.00737273259216]",81.63446115719547,75.57152741848013
2068,2068,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw05f46e67/images/finished-goods/Peanuts-Snoopy-Happy-in-My-Dance-Birthday-Card-root-559FBD3138_PV.1.FBD3138.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,peanuts-snoopy-happy-in-my-dance-birthday-card-root-559fbd3138,peanuts-snoopy-happy-in-my-dance-birthday-card-root-559fbd3138,https://greeting-card-images.s3.amazonaws.com/peanuts-snoopy-happy-in-my-dance-birthday-card-root-559fbd3138,75.57110788458813,"[185.1647742452578, 219.84564520438153, 86.00687950841571]",59.97108327701907,75.54745552775331
2069,2069,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7e87d07a/images/finished-goods/Just-for-You-Mothers-Day-Card-root-559MOA7606_MOA7606_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,just-for-you-mothers-day-card-root-559moa7606,just-for-you-mothers-day-card-root-559moa7606,https://greeting-card-images.s3.amazonaws.com/just-for-you-mothers-day-card-root-559moa7606,75.66559639431227,"[195.63472281908037, 226.53373442200257, 108.81779114740009]",65.75520109203974,75.74927443643331
2070,2070,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw452ca417/images/finished-goods/Talking-Steak-Funny-Sound-Light-Fathers-Day-Card_899FFF1089_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,talking-steak-funny-sound-light-fathers-day-card,talking-steak-funny-sound-light-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/talking-steak-funny-sound-light-fathers-day-card,75.8148102475568,"[62.21553934135279, 69.0948530861763, 42.18201538158154]",21.81899381720742,75.33687488551017
2071,2071,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw07e41e21/images/finished-goods/Serious-About-Staying-Regular-Funny-Birthday-Card-root-369ZZB2387_PV.1.ZZB2387.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Man,serious-about-staying-regular-funny-birthday-card-root-369zzb2387,serious-about-staying-regular-funny-birthday-card-root-369zzb2387,https://greeting-card-images.s3.amazonaws.com/serious-about-staying-regular-funny-birthday-card-root-369zzb2387,75.93052109181144,"[14.948604586902459, 15.79041171594363, 12.87012987012987]",5.619714036485,77.29573733263948
2072,2072,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa9d29050/images/finished-goods/Hugs-Laughter-Birthday-Card-Grandpa_399MAN2493_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandfather,hugs-laughter-birthday-card-grandpa,hugs-laughter-birthday-card-grandpa,https://greeting-card-images.s3.amazonaws.com/hugs-laughter-birthday-card-grandpa,75.98265211290698,"[230.14630817524227, 234.13648150675584, 219.15709021427597]",88.88109249431997,75.98265211290699
2073,2073,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwecfd2a33/images/finished-goods/flowers-for-a-great-grandmother-root-299fbd2149_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandmother,flowers-for-a-great-grandmother-root-299fbd2149,flowers-for-a-great-grandmother-root-299fbd2149,https://greeting-card-images.s3.amazonaws.com/flowers-for-a-great-grandmother-root-299fbd2149,76.01850613751235,"[233.09048499251827, 242.777924478479, 206.5150955021565]",88.09667058443833,76.02870999218413
2074,2074,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw2298468b/images/finished-goods/Carry-Us-on-Shoulders-Birthday-Card_559MAN1291_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,carry-us-on-shoulders-birthday-card,carry-us-on-shoulders-birthday-card,https://greeting-card-images.s3.amazonaws.com/carry-us-on-shoulders-birthday-card,76.19848174980069,"[165.81949673073112, 190.5106003566475, 99.05349712700614]",56.77727401640268,76.19848174980069
2075,2075,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw060bb540/images/finished-goods/Pride-and-Love-Birthday-Card-for-Son_499MAN2518_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,pride-and-love-birthday-card-for-son,pride-and-love-birthday-card-for-son,https://greeting-card-images.s3.amazonaws.com/pride-and-love-birthday-card-for-son,76.21451950421192,"[229.22492970946578, 231.93439550140582, 221.9483197215156]",88.9966108280238,76.27946263373835
2076,2076,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa57c75da/images/finished-goods/Dove-and-Wreath-Confirmation-Card-for-Niece-root-399CDS6117_PV.1.CDS6117.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Niece,dove-and-wreath-confirmation-card-for-niece-root-399cds6117,dove-and-wreath-confirmation-card-for-niece-root-399cds6117,https://greeting-card-images.s3.amazonaws.com/dove-and-wreath-confirmation-card-for-niece-root-399cds6117,76.27898537576657,"[214.58050989600804, 225.77876551492787, 184.62931902046293]",80.47217343831193,76.32817435893259
2077,2077,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc4d8e7c3/images/finished-goods/Love-Were-Family-Birthday-Card-Brother_499MAN2568_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Brother,love-were-family-birthday-card-brother,love-were-family-birthday-card-brother,https://greeting-card-images.s3.amazonaws.com/love-were-family-birthday-card-brother,76.3412955186894,"[236.0964510103583, 237.4459161147903, 232.5031414501613]",92.14687403234345,76.38106362512029
2078,2078,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc1f3a38f/images/finished-goods/Happy-to-Be-Your-Son-SpanishLanguage-Mothers-Day-Card-root-599MTH7655_PV.1.MTH7655.JPG_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,happy-to-be-your-son-spanishlanguage-mothers-day-card-root-599mth7655,happy-to-be-your-son-spanishlanguage-mothers-day-card-root-599mth7655,https://greeting-card-images.s3.amazonaws.com/happy-to-be-your-son-spanishlanguage-mothers-day-card-root-599mth7655,76.96530382849635,"[199.3733025404157, 222.38605080831408, 141.22688221709006]",71.29665353439296,77.01304880325264
2079,2079,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf64146e8/images/finished-goods/Love-Floral-Hearts-Quilled-Paper-Birthday-Card_1299LAD2620_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,love-floral-hearts-quilled-paper-birthday-card,love-floral-hearts-quilled-paper-birthday-card,https://greeting-card-images.s3.amazonaws.com/love-floral-hearts-quilled-paper-birthday-card,77.02791822378403,"[242.24252615844543, 242.54646238166418, 241.4090682610862]",94.89324130250007,76.03329317709004
2080,2080,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd02f5738/images/finished-goods/in-Love-With-You-Anniversary-Card-Wife_659AVY6150_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,in-love-with-you-anniversary-card-wife,in-love-with-you-anniversary-card-wife,https://greeting-card-images.s3.amazonaws.com/in-love-with-you-anniversary-card-wife,77.08029197080548,"[237.74376536705304, 237.86863364945557, 237.5161573586231]",93.21270411923112,81.25560538116656
2081,2081,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0a27625d/images/finished-goods/Green-Hills-With-Path-Confirmation-Card-For-Son-root-359CEY1489_PV.1.CEY1489.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Son,green-hills-with-path-confirmation-card-for-son-root-359cey1489,green-hills-with-path-confirmation-card-for-son-root-359cey1489,https://greeting-card-images.s3.amazonaws.com/green-hills-with-path-confirmation-card-for-son-root-359cey1489,77.18256036606442,"[163.18687374749499, 205.03496993987977, 58.918336673346694]",51.75555031631891,77.18412007866996
2082,2082,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw00d34d13/images/finished-goods/Wise-and-Wonderful-Dad-Birthday-Card_499MAN2486_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,wise-and-wonderful-dad-birthday-card,wise-and-wonderful-dad-birthday-card,https://greeting-card-images.s3.amazonaws.com/wise-and-wonderful-dad-birthday-card,77.22114159232687,"[174.67764443204018, 178.3245883337985, 165.86435947530003]",67.48802898217619,77.56120506215706
2083,2083,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7dfc9119/images/finished-goods/Woodland-Trees-Fathers-Day-Card-From-Us-root-299IMM6182_PV.1.IMM6182.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,woodland-trees-fathers-day-card-from-us-root-299imm6182,woodland-trees-fathers-day-card-from-us-root-299imm6182,https://greeting-card-images.s3.amazonaws.com/woodland-trees-fathers-day-card-from-us-root-299imm6182,77.67306088407004,"[72.91111898016997, 81.95237252124646, 51.44812322946176]",26.15695995111926,77.78359491084694
2084,2084,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb2b5d61f/images/finished-goods/Green-With-Blue-Dots-Second-Birthday-Card_699LAD2609_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,green-with-blue-dots-second-birthday-card,green-with-blue-dots-second-birthday-card,https://greeting-card-images.s3.amazonaws.com/green-with-blue-dots-second-birthday-card,77.84072908703561,"[196.82884231536926, 227.36901197604791, 125.23652694610779]",69.13834096512856,77.94150195311067
2085,2085,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8caf60ab/images/finished-goods/Man-Riding-a-Donkey-Fathers-Day-Card_349ZFD1374_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,man-riding-a-donkey-fathers-day-card,man-riding-a-donkey-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/man-riding-a-donkey-fathers-day-card,77.91570621715805,"[137.29562043795622, 150.51119221411193, 106.51800486618005]",50.3978817804494,78.02402495409595
2086,2086,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf11ba7f1/images/finished-goods/Two-Butterflies-Birthday-Card-for-Sister-root-459FBD8124_FBD8124_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Sister,two-butterflies-birthday-card-for-sister-root-459fbd8124,two-butterflies-birthday-card-for-sister-root-459fbd8124,https://greeting-card-images.s3.amazonaws.com/two-butterflies-birthday-card-for-sister-root-459fbd8124,77.9420731406905,"[240.5789631405454, 247.3362301468385, 225.75367096194185]",92.76272570760399,78.78535427167078
2087,2087,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdec5dfe6/images/finished-goods/Backyard-BBQ-Spanish-Fathers-Day-Card_299FTH2007_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,backyard-bbq-spanish-fathers-day-card,backyard-bbq-spanish-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/backyard-bbq-spanish-fathers-day-card,77.98116904841562,"[158.8920265780731, 182.37001661129568, 104.03093853820597]",56.15705002931405,77.98182256726419
